source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,JkcStd_mag_U,JkcStd_mag_B,JkcStd_mag_V,JkcStd_mag_R,JkcStd_mag_I,JkcStd_flux_U,JkcStd_flux_B,JkcStd_flux_V,JkcStd_flux_R,JkcStd_flux_I,JkcStd_flux_error_U,JkcStd_flux_error_B,JkcStd_flux_error_V,JkcStd_flux_error_R,JkcStd_flux_error_I,JkcStd_mag_error_U,JkcStd_mag_error_B,JkcStd_mag_error_V,JkcStd_mag_error_R,JkcStd_mag_error_I
2428045690758356224,4.631899868945787,-10.274044437754796,15.548808,16.016813,14.921869,17.24412236704879,16.704751210554033,15.810206634919009,15.295555879982462,14.84092499137007,5.7914998999943654e-18,1.3480298708108917e-17,1.743722397845932e-17,1.702384466961339e-17,1.365054539159057e-17,4.590905603591755e-19,1.085611094939605e-19,7.226211902395474e-20,5.221545151182398e-20,3.4093532031614954e-20,0.0860660021154691,0.008743777089702162,0.004499431730289733,0.003330164675161323,0.002711729166338616
2428044969203834624,4.574245577734412,-10.334813550479044,15.73546,16.418917,14.936449,18.712896632770686,17.453119704144267,16.148237940498124,15.470188239056359,14.833462110492281,1.4972052692319997e-18,6.7663135387821065e-18,1.2772173921783713e-17,1.4494548920306558e-17,1.3744696540517392e-17,2.1501098648441637e-19,7.795082618921998e-20,5.897927480058926e-20,4.3179415812428795e-20,3.07497826021684e-20,0.15592064578201675,0.012508145491537167,0.005013706701265742,0.003234419732936957,0.00242902068890341
2428041773748173568,4.638268465988475,-10.35498894031927,15.75331,16.144638,15.203174,17.138315941428054,16.720688799736468,15.939599814325991,15.513574824970977,15.132701130782625,6.384304953892651e-18,1.3283865818615228e-17,1.5478186464599894e-17,1.3926759312295135e-17,1.0433728886668389e-17,4.2248130529313475e-19,9.476168437309498e-20,6.736468133158991e-20,4.5861454023896775e-20,2.828698814989825e-20,0.07184858058989606,0.007745199549031369,0.004725377460142382,0.0035753788745839354,0.002943550430675938
2425038457736568320,4.76416644950403,-10.394089569543896,15.877648,16.296947,15.282643,17.34272686692674,16.884659461442727,16.111884541262132,15.647194711483703,15.19832211852469,5.288703905899441e-18,1.1421843767640804e-17,1.3207060992573604e-17,1.2314084102631683e-17,9.821801496808054e-18,3.2496677533664906e-19,9.135831233262993e-20,6.028460091537963e-20,4.1351890374567343e-20,2.650062004183363e-20,0.06671354638192703,0.008684327094908729,0.004955922732546429,0.003646007623519627,0.0029294709974853773
2425044573769997312,4.8054876843081695,-10.348572591248429,15.895174,16.185041,15.4295635,16.461176777183464,16.59905786393278,16.047614474702105,15.71495643278767,15.36645249273035,1.191157773042755e-17,1.485856451974855e-17,1.4012454329524665e-17,1.1569042776658113e-17,8.412769751587881e-18,3.5909081366542666e-19,1.0556515783705529e-19,6.772525920226458e-20,4.496262524780535e-20,2.6503902127089527e-20,0.032731003903595804,0.007713794537309513,0.005247600753109587,0.0042196706361056335,0.003420543644537006
2428042392223474176,4.668761111860082,-10.30671068672323,15.939574,16.460018,15.263503,17.721432527754597,17.19093397953198,16.256062341776765,15.682940279916277,15.169740037914128,3.731358602050137e-18,8.614427260122985e-18,1.156471842905207e-17,1.1915270003490273e-17,1.0083794461185069e-17,2.7899640380107963e-19,7.904587922594623e-20,5.817146294628426e-20,4.162724287691337e-20,2.710459639757991e-20,0.08118128781235821,0.009962702141537737,0.005461340350999258,0.003793133070630017,0.002918389673399867
2428042426583212416,4.682030861647193,-10.298205497257953,16.08094,16.412306,15.576284,16.84676902188928,16.86200574314989,16.255635303464334,15.882631246340782,15.505203509472796,8.350882849968637e-18,1.1662662359411634e-17,1.1569267921976998e-17,9.913511197349245e-18,7.403525834870807e-18,3.3856439203045864e-19,9.045210919441027e-20,5.896873574890293e-20,3.9772210245334564e-20,2.500239657896054e-20,0.04401829419398144,0.008420644165339733,0.005534014060628492,0.004355886400588152,0.003666632328564294
2428045037923310720,4.573686508841519,-10.32178349319913,16.24617,16.574835,15.754768,17.052355448805297,17.062767169113148,16.42259097043569,16.050353276055066,15.683831754996387,6.910314614305597e-18,9.693779400784254e-18,9.920272725477308e-18,8.494516995017798e-18,6.28039989987468e-18,2.8099982455136607e-19,8.411211007215295e-20,5.706819096424346e-20,3.824135356317599e-20,2.450409120505617e-20,0.044150187086200915,0.009420841901616725,0.00624589694099853,0.004887861441309586,0.004236191868380168
2425038114139179520,4.668463947685249,-10.42291303566306,16.333977,16.563004,15.928643,16.819235661897928,16.897981136938622,16.46435633067333,16.17303180720491,15.870132243221537,8.565362253571156e-18,1.1282557232538647e-17,9.545912907161893e-18,7.586950963616622e-18,5.290139235185786e-18,3.480542498559868e-19,8.703162978866332e-20,5.031724725943471e-20,3.366279085199928e-20,2.0267212474756813e-20,0.04411898634304942,0.008375175013350786,0.00572299973869943,0.004817338474505427,0.004159596822520359
2428045209722002176,4.556957098806497,-10.32307373470447,16.354126,16.79797,15.739885,17.71987237109642,17.409821147627103,16.609019351504802,16.12526311584909,15.652275035874158,3.736724259538789e-18,7.04160307626541e-18,8.355111681152819e-18,7.92820285432746e-18,6.4656171587456985e-18,2.9507505318586683e-19,7.425862037005997e-20,5.0054644263146976e-20,3.391053154978613e-20,2.1459310228225666e-20,0.08573650237825382,0.011449846260565446,0.00650453776882237,0.004643913949060883,0.003603546184667849
